respondent_id,contact_date,channel,action_type,time_to_response_hours
R739,2024-04-09,Email,sent,
R739,2024-10-20,Email,scheduled,
R740,2024-05-03,LinkedIn,sent,
R740,2024-04-01,LinkedIn,sent,
R740,2024-09-11,LinkedIn,replied,59
R740,2024-04-06,Email,sent,
R740,2024-01-06,LinkedIn,sent,
R740,2024-06-17,LinkedIn,sent,
R740,2024-09-27,Email,opened,
R740,2024-04-17,LinkedIn,sent,
R741,2024-10-25,LinkedIn,opened,
R741,2024-02-16,Email,replied,21
R741,2024-04-08,LinkedIn,sent,
R741,2024-01-14,Email,sent,
R741,2024-07-12,Phone,opened,
R741,2024-06-05,Email,opened,
R742,2024-06-02,Email,sent,
R742,2024-04-24,LinkedIn,opened,
R742,2024-09-14,Email,replied,51
R742,2024-05-24,Email,sent,
R742,2024-10-17,Email,opened,
R742,2024-01-10,Email,sent,
R742,2024-08-01,Phone,opened,
R743,2024-08-20,LinkedIn,opened,
R743,2024-06-19,LinkedIn,opened,
R743,2024-01-21,LinkedIn,clicked,
R743,2024-01-15,LinkedIn,sent,
R744,2024-05-05,LinkedIn,declined,
R744,2024-12-06,Email,opened,
R744,2024-12-06,Phone,sent,
R744,2024-07-31,Email,replied,25
R744,2024-07-06,Email,sent,
R745,2024-06-20,Phone,scheduled,
R745,2024-09-03,LinkedIn,sent,
R745,2024-01-05,Email,opened,
R745,2024-08-18,LinkedIn,sent,
R745,2024-07-19,LinkedIn,sent,
R746,2024-05-28,Email,sent,
R746,2024-03-12,Phone,scheduled,
R746,2024-08-13,Email,scheduled,
R746,2024-03-14,Email,clicked,
R746,2024-11-02,Phone,no_response,
R746,2024-06-17,Phone,replied,68
R746,2024-09-05,Phone,opened,
R747,2024-10-06,Phone,clicked,
R747,2024-05-31,Email,sent,
R747,2024-08-11,Email,no_response,
R747,2024-08-12,Email,no_response,
R747,2024-02-07,Email,sent,
R747,2024-02-13,Email,opened,
R747,2024-07-03,LinkedIn,replied,10
R747,2024-08-28,LinkedIn,sent,
R748,2024-11-26,LinkedIn,sent,
R748,2024-12-16,LinkedIn,sent,
R748,2024-07-28,LinkedIn,sent,
R749,2024-01-23,Email,sent,
R749,2024-05-03,Email,sent,
R749,2024-03-26,LinkedIn,sent,
R749,2024-02-12,Email,replied,67
R749,2024-02-09,LinkedIn,sent,
R750,2024-10-29,Email,sent,
R750,2024-06-17,Email,sent,
R750,2024-06-23,Email,sent,
R750,2024-01-20,Email,replied,9
R750,2024-04-18,Email,no_response,
R751,2024-07-11,Phone,opened,
R751,2024-08-31,Phone,opened,
R751,2024-11-19,Phone,clicked,
R751,2024-10-06,Phone,sent,
R751,2024-08-15,Phone,sent,
R751,2024-02-05,Email,sent,
R752,2024-02-14,Phone,replied,29
R752,2024-01-28,Phone,sent,
R752,2024-06-02,Phone,opened,
R752,2024-01-23,Phone,sent,
R753,2024-07-25,Email,sent,
R753,2024-03-31,Email,opened,
R753,2024-12-24,Email,sent,
R754,2024-02-07,Email,replied,37
R754,2024-08-15,LinkedIn,sent,
R754,2024-07-20,Phone,sent,
R754,2024-12-15,LinkedIn,opened,
R754,2024-11-04,Phone,declined,
R755,2024-09-10,Phone,sent,
R755,2024-02-07,Phone,opened,
R755,2024-08-08,Phone,declined,
R755,2024-07-05,Phone,sent,
R755,2024-02-12,LinkedIn,replied,71
R756,2024-12-24,Phone,sent,
R756,2024-04-23,LinkedIn,sent,
R756,2024-09-16,Phone,opened,
R756,2024-01-05,Phone,sent,
R757,2024-03-08,Phone,clicked,
R757,2024-08-15,LinkedIn,opened,
R757,2024-05-02,LinkedIn,sent,
R758,2024-06-21,Email,replied,38
R758,2024-12-01,LinkedIn,clicked,
R758,2024-06-01,LinkedIn,opened,
R758,2024-09-23,Email,sent,
R758,2024-06-05,Phone,sent,
R759,2024-06-10,Phone,scheduled,
R759,2024-08-01,Email,no_response,
R759,2024-01-26,Email,sent,
R760,2024-10-18,LinkedIn,opened,
R760,2024-07-07,Email,opened,
R760,2024-05-01,Phone,sent,
R760,2024-08-17,LinkedIn,declined,
R760,2024-02-28,Phone,sent,
R760,2024-04-05,Phone,sent,
R760,2024-09-18,Email,sent,
R760,2024-12-19,LinkedIn,sent,
R761,2024-11-07,Email,sent,
R761,2024-05-15,Phone,no_response,
R761,2024-12-15,Email,declined,
R761,2024-10-09,Email,sent,
R762,2024-04-29,LinkedIn,no_response,
R762,2024-01-25,LinkedIn,no_response,
R762,2024-12-07,LinkedIn,sent,
R762,2024-05-25,LinkedIn,sent,
R762,2024-01-12,LinkedIn,sent,
R762,2024-03-27,LinkedIn,sent,
R763,2024-04-18,LinkedIn,no_response,
R763,2024-12-10,Email,opened,
R763,2024-09-22,LinkedIn,replied,72
R764,2024-08-09,Email,declined,
R764,2024-03-14,Phone,sent,
R764,2024-11-28,Email,no_response,
R764,2024-11-05,Email,sent,
R764,2024-04-11,Email,sent,
R765,2024-05-16,Email,scheduled,
R765,2024-07-09,Email,sent,
R765,2024-05-21,Email,sent,
R765,2024-12-22,Email,no_response,
R765,2024-03-13,Phone,replied,59
R766,2024-11-23,Phone,sent,
R766,2024-06-15,Phone,sent,
R766,2024-06-16,Phone,opened,
R766,2024-02-23,LinkedIn,declined,
R767,2024-09-15,Email,sent,
R767,2024-04-20,Email,replied,57
R767,2024-08-19,LinkedIn,clicked,
R767,2024-06-09,Email,opened,
R767,2024-12-17,Phone,replied,60
R767,2024-11-22,Email,replied,28
R767,2024-01-19,LinkedIn,sent,
R768,2024-10-16,LinkedIn,sent,
R768,2024-02-19,LinkedIn,replied,28
R768,2024-06-23,LinkedIn,replied,46
R769,2024-10-28,Email,opened,
R769,2024-07-02,LinkedIn,sent,
R769,2024-07-03,LinkedIn,clicked,
R770,2024-12-04,Email,sent,
R770,2024-11-02,Email,replied,71
R770,2024-11-05,Email,sent,
R770,2024-12-11,Email,replied,67
R770,2024-03-21,Phone,sent,
R770,2024-06-04,Email,replied,55
R770,2024-10-01,Email,sent,
R770,2024-10-09,Email,declined,
R771,2024-09-05,Email,replied,38
R771,2024-05-26,LinkedIn,clicked,
R771,2024-01-07,Email,clicked,
R771,2024-06-05,Email,sent,
R771,2024-06-19,Email,opened,
R771,2024-03-09,Email,replied,18
R772,2024-04-03,LinkedIn,sent,
R772,2024-12-28,Phone,declined,
R772,2024-07-04,LinkedIn,clicked,
R772,2024-06-18,LinkedIn,sent,
R772,2024-07-22,LinkedIn,sent,
R772,2024-02-11,LinkedIn,sent,
R772,2024-01-13,LinkedIn,sent,
R773,2024-06-02,Email,replied,63
R773,2024-09-30,Email,scheduled,
R773,2024-10-24,LinkedIn,sent,
R774,2024-02-20,Phone,sent,
R774,2024-07-30,Email,clicked,
R774,2024-05-23,LinkedIn,sent,
R774,2024-12-22,Email,sent,
R774,2024-01-03,Email,sent,
R774,2024-09-10,LinkedIn,no_response,
R775,2024-11-30,Email,sent,
R775,2024-09-12,Email,sent,
R775,2024-04-07,LinkedIn,replied,5
R775,2024-06-21,Email,sent,
R776,2024-05-29,LinkedIn,replied,44
R776,2024-10-05,Email,sent,
R776,2024-02-28,LinkedIn,sent,
R776,2024-04-22,Email,sent,
R776,2024-11-19,Email,sent,
R776,2024-08-30,Email,sent,
R776,2024-11-05,Email,sent,
R777,2024-02-26,Phone,sent,
R777,2024-02-29,Phone,sent,
R777,2024-11-24,Phone,clicked,
R777,2024-08-03,Phone,no_response,
R777,2024-08-20,Phone,replied,29
R778,2024-02-24,LinkedIn,opened,
R778,2024-07-26,Phone,replied,14
R778,2024-03-03,Phone,sent,
R778,2024-07-02,LinkedIn,sent,
R779,2024-11-06,LinkedIn,sent,
R779,2024-10-07,Email,declined,
R779,2024-01-26,LinkedIn,no_response,
R779,2024-06-25,LinkedIn,opened,
R780,2024-03-03,LinkedIn,sent,
R780,2024-03-13,LinkedIn,declined,
R780,2024-11-30,LinkedIn,sent,
R780,2024-06-15,Email,opened,
R781,2024-08-12,Phone,opened,
R781,2024-03-05,Email,sent,
R781,2024-03-09,Email,sent,
R781,2024-01-09,Phone,replied,58
R782,2024-08-23,Email,opened,
R782,2024-07-16,LinkedIn,sent,
R782,2024-06-21,Email,opened,
R782,2024-10-08,Email,replied,44
R782,2024-01-28,Email,opened,
R782,2024-10-22,Email,sent,
R782,2024-05-13,Email,opened,
R782,2024-01-27,Email,declined,
R783,2024-02-07,Phone,sent,
R783,2024-07-14,Phone,sent,
R783,2024-07-21,Phone,sent,
R784,2024-03-25,Phone,opened,
R784,2024-11-15,Phone,sent,
R784,2024-01-30,Phone,declined,
R784,2024-04-08,Phone,replied,18
R784,2024-07-08,LinkedIn,replied,7
R784,2024-01-12,Phone,declined,
R785,2024-03-31,Email,opened,
R785,2024-01-30,Email,no_response,
R785,2024-07-31,Email,no_response,
R786,2024-02-07,LinkedIn,no_response,
R786,2024-12-06,Email,sent,
R786,2024-02-29,Email,sent,
R787,2024-10-20,Phone,replied,62
R787,2024-12-25,Phone,replied,45
R787,2024-05-22,Phone,opened,
R787,2024-06-28,Phone,replied,16
R787,2024-10-11,Phone,declined,
R788,2024-04-21,LinkedIn,opened,
R788,2024-08-17,LinkedIn,sent,
R788,2024-01-21,Phone,opened,
R788,2024-05-24,LinkedIn,opened,
R788,2024-05-25,LinkedIn,replied,64
R788,2024-11-11,Email,opened,
R788,2024-06-14,LinkedIn,no_response,
R788,2024-05-19,LinkedIn,no_response,
R789,2024-07-21,Email,sent,
R789,2024-08-31,LinkedIn,sent,
R789,2024-04-22,Email,clicked,
R789,2024-07-19,Email,sent,
R789,2024-11-09,Email,clicked,
R790,2024-09-15,Phone,sent,
R790,2024-09-11,Email,sent,
R790,2024-01-23,Email,sent,
R790,2024-09-02,Email,sent,
R790,2024-12-04,Email,sent,
R791,2024-11-06,LinkedIn,replied,37
R791,2024-12-31,Email,opened,
R791,2024-11-13,Email,replied,25
R791,2024-03-27,LinkedIn,replied,9
R791,2024-08-06,Email,replied,55
R792,2024-12-21,Email,opened,
R792,2024-01-27,Email,declined,
R792,2024-10-16,Phone,sent,
R793,2024-10-15,Phone,sent,
R793,2024-12-13,LinkedIn,no_response,
R793,2024-08-10,LinkedIn,sent,
R794,2024-12-17,LinkedIn,replied,28
R794,2024-06-26,Email,declined,
R794,2024-05-27,Phone,opened,
R794,2024-08-14,Phone,sent,
R794,2024-12-16,Phone,no_response,
R794,2024-07-04,Phone,clicked,
R794,2024-10-20,Phone,no_response,
R795,2024-02-10,Email,sent,
R795,2024-07-09,Phone,sent,
R795,2024-03-19,Email,sent,
R795,2024-07-23,Email,sent,
R795,2024-10-04,Email,sent,
R795,2024-09-28,LinkedIn,sent,
R795,2024-02-01,LinkedIn,sent,
R796,2024-05-21,LinkedIn,scheduled,
R796,2024-09-07,Email,opened,
R796,2024-10-20,LinkedIn,sent,
R796,2024-04-07,Email,opened,
R796,2024-05-15,LinkedIn,clicked,
R796,2024-10-03,LinkedIn,opened,
R796,2024-11-07,LinkedIn,opened,
R797,2024-10-28,LinkedIn,sent,
R797,2024-02-12,LinkedIn,sent,
R797,2024-04-29,LinkedIn,sent,
R798,2024-08-07,Email,sent,
R798,2024-02-15,Email,opened,
R798,2024-08-23,Email,no_response,
R798,2024-02-17,Email,sent,
R798,2024-07-16,Email,scheduled,
R799,2024-03-24,Email,no_response,
R799,2024-01-31,Email,sent,
R799,2024-06-09,Email,replied,9
R800,2024-03-11,Phone,sent,
R800,2024-01-08,LinkedIn,replied,12
R800,2024-02-21,Phone,sent,
R800,2024-02-14,Phone,sent,
R801,2024-10-19,LinkedIn,opened,
R801,2024-10-26,Email,replied,18
R801,2024-02-07,Phone,sent,
R802,2024-12-20,Email,declined,
R802,2024-08-18,LinkedIn,scheduled,
R802,2024-09-18,Email,sent,
R802,2024-03-08,Email,opened,
R803,2024-06-27,Phone,opened,
R803,2024-12-22,LinkedIn,sent,
R803,2024-07-04,LinkedIn,declined,
R804,2024-07-19,Email,replied,56
R804,2024-01-13,Email,scheduled,
R804,2024-08-01,Phone,replied,58
R804,2024-08-07,Email,sent,
R804,2024-10-12,Email,sent,
R804,2024-08-31,Email,replied,51
R804,2024-12-21,LinkedIn,replied,32
R804,2024-09-14,Email,sent,
R805,2024-02-27,LinkedIn,sent,
R805,2024-02-05,LinkedIn,no_response,
R805,2024-11-23,Email,sent,
R805,2024-07-11,LinkedIn,sent,
R806,2024-11-28,LinkedIn,no_response,
R806,2024-02-19,LinkedIn,replied,48
R806,2024-02-01,LinkedIn,replied,8
R807,2024-04-07,LinkedIn,declined,
R807,2024-02-12,LinkedIn,sent,
R807,2024-12-16,LinkedIn,clicked,
R807,2024-11-29,LinkedIn,sent,
R807,2024-11-05,Email,replied,30
R807,2024-02-16,LinkedIn,opened,
R807,2024-09-26,LinkedIn,clicked,
R807,2024-11-06,Phone,no_response,
R808,2024-03-03,Phone,sent,
R808,2024-01-19,Phone,replied,26
R808,2024-12-12,LinkedIn,sent,
R808,2024-04-10,Phone,sent,
R808,2024-02-06,Phone,sent,
R808,2024-04-16,Phone,no_response,
R809,2024-04-01,LinkedIn,no_response,
R809,2024-11-03,Phone,sent,
R809,2024-07-03,LinkedIn,sent,
R809,2024-08-03,LinkedIn,replied,24
R809,2024-01-28,Email,sent,
R809,2024-02-05,Phone,opened,
R810,2024-11-15,Email,opened,
R810,2024-01-18,Email,no_response,
R810,2024-12-10,Email,opened,
R810,2024-07-14,Email,sent,
R810,2024-03-18,Email,replied,27
R810,2024-06-15,Email,sent,
R810,2024-03-30,Email,sent,
R811,2024-09-20,LinkedIn,sent,
R811,2024-07-26,LinkedIn,replied,39
R811,2024-07-30,LinkedIn,scheduled,
R811,2024-09-27,LinkedIn,sent,
R811,2024-09-19,LinkedIn,clicked,
R811,2024-09-29,LinkedIn,sent,
R811,2024-12-07,LinkedIn,replied,66
R812,2024-08-01,LinkedIn,sent,
R812,2024-03-04,Email,scheduled,
R812,2024-01-12,Email,opened,
R812,2024-07-28,Email,sent,
R812,2024-11-07,Email,no_response,
R813,2024-06-22,LinkedIn,sent,
R813,2024-09-12,Email,declined,
R813,2024-04-10,Email,replied,51
R813,2024-01-16,LinkedIn,declined,
R813,2024-07-15,Email,sent,
R813,2024-09-14,Email,replied,50
R813,2024-08-31,Phone,sent,
R814,2024-12-13,Email,declined,
R814,2024-09-05,Email,replied,45
R814,2024-04-14,Email,replied,33
R814,2024-06-30,Email,scheduled,
R814,2024-06-03,Email,sent,
R815,2024-10-13,Email,no_response,
R815,2024-06-17,Email,sent,
R815,2024-02-16,LinkedIn,sent,
R815,2024-02-12,LinkedIn,replied,19
R816,2024-11-16,LinkedIn,clicked,
R816,2024-11-01,LinkedIn,sent,
R816,2024-08-08,LinkedIn,clicked,
R817,2024-01-01,Email,sent,
R817,2024-07-18,Phone,sent,
R817,2024-05-23,Phone,sent,
R817,2024-01-28,Email,declined,
R818,2024-12-07,Email,declined,
R818,2024-12-03,LinkedIn,opened,
R818,2024-10-04,Phone,sent,
R818,2024-02-10,LinkedIn,scheduled,
R819,2024-11-27,LinkedIn,sent,
R819,2024-05-26,LinkedIn,opened,
R819,2024-12-10,Email,replied,13
R819,2024-06-26,LinkedIn,opened,
R819,2024-11-10,LinkedIn,opened,
R819,2024-11-20,Phone,replied,22
R819,2024-06-15,LinkedIn,sent,
R819,2024-05-02,LinkedIn,opened,
R820,2024-03-14,Email,opened,
R820,2024-08-26,Email,sent,
R820,2024-09-05,Phone,scheduled,
R820,2024-09-19,Email,scheduled,
R821,2024-09-08,LinkedIn,sent,
R821,2024-12-22,Phone,sent,
R821,2024-04-20,Email,replied,20
R822,2024-06-28,LinkedIn,opened,
R822,2024-07-06,LinkedIn,sent,
R822,2024-11-03,Email,sent,
R823,2024-07-25,Email,opened,
R823,2024-08-21,Phone,sent,
R823,2024-01-24,LinkedIn,sent,
R823,2024-01-26,Email,declined,
R824,2024-08-05,LinkedIn,no_response,
R824,2024-12-11,LinkedIn,sent,
R824,2024-01-10,Phone,sent,
R825,2024-01-17,Phone,opened,
R825,2024-09-01,Email,sent,
R825,2024-07-24,Email,sent,
R825,2024-09-14,LinkedIn,sent,
R825,2024-04-21,Phone,sent,
R825,2024-07-23,Email,sent,
R826,2024-01-27,Email,replied,5
R826,2024-03-11,Email,sent,
R826,2024-06-24,Email,sent,
R826,2024-07-20,LinkedIn,sent,
R826,2024-09-04,Email,opened,
R826,2024-04-27,Email,no_response,
R826,2024-01-09,Phone,sent,
R827,2024-03-26,LinkedIn,no_response,
R827,2024-01-23,LinkedIn,sent,
R827,2024-08-27,LinkedIn,replied,32
R827,2024-03-13,LinkedIn,sent,
R827,2024-01-27,Phone,sent,
R827,2024-12-14,LinkedIn,sent,
R827,2024-03-21,LinkedIn,sent,
R827,2024-03-24,Phone,opened,
R828,2024-07-17,Email,sent,
R828,2024-02-12,Phone,clicked,
R828,2024-09-19,LinkedIn,sent,
R828,2024-04-01,LinkedIn,opened,
R828,2024-12-04,LinkedIn,sent,
R828,2024-03-24,Phone,opened,
R828,2024-10-26,LinkedIn,sent,
R828,2024-10-22,LinkedIn,sent,
R829,2024-05-14,Email,opened,
R829,2024-10-07,Email,replied,30
R829,2024-02-28,Email,declined,
R829,2024-12-24,Phone,sent,
R829,2024-12-07,Phone,sent,
R829,2024-08-28,Phone,sent,
R829,2024-12-07,Email,opened,
R830,2024-04-07,Phone,opened,
R830,2024-03-02,LinkedIn,sent,
R830,2024-09-20,Phone,sent,
R831,2024-04-22,LinkedIn,opened,
R831,2024-05-25,LinkedIn,sent,
R831,2024-08-03,LinkedIn,sent,
R831,2024-09-12,LinkedIn,opened,
R831,2024-11-11,Email,sent,
R831,2024-11-11,LinkedIn,no_response,
R832,2024-12-27,Email,declined,
R832,2024-09-14,Phone,sent,
R832,2024-07-12,LinkedIn,sent,
R832,2024-12-12,LinkedIn,sent,
R833,2024-01-14,Email,opened,
R833,2024-10-30,Phone,replied,26
R833,2024-04-12,LinkedIn,sent,
R833,2024-09-01,Email,replied,4
R833,2024-09-01,Email,opened,
R834,2024-11-07,Phone,no_response,
R834,2024-09-24,LinkedIn,clicked,
R834,2024-08-11,LinkedIn,scheduled,
R834,2024-08-07,LinkedIn,opened,
R834,2024-11-06,LinkedIn,no_response,
R835,2024-12-31,Phone,sent,
R835,2024-08-04,Phone,replied,67
R835,2024-01-04,Phone,clicked,
R835,2024-02-05,Phone,sent,
R836,2024-06-26,LinkedIn,replied,43
R836,2024-09-13,LinkedIn,replied,30
R836,2024-01-17,LinkedIn,replied,16
R837,2024-07-17,LinkedIn,sent,
R837,2024-11-13,LinkedIn,replied,71
R837,2024-02-17,Phone,declined,
R838,2024-03-02,LinkedIn,opened,
R838,2024-03-09,Email,no_response,
R838,2024-05-26,Email,sent,
R838,2024-12-24,Email,sent,
R839,2024-12-31,Phone,opened,
R839,2024-06-10,Email,sent,
R839,2024-08-14,Email,clicked,
R839,2024-12-12,Email,sent,
R839,2024-08-17,LinkedIn,sent,
R839,2024-06-26,LinkedIn,sent,
R840,2024-12-10,Email,opened,
R840,2024-02-25,Email,sent,
R840,2024-03-18,Phone,sent,
R840,2024-09-26,Phone,opened,
R840,2024-07-24,Phone,replied,39
R840,2024-10-07,Email,replied,41
R841,2024-08-15,Email,sent,
R841,2024-08-26,LinkedIn,opened,
R841,2024-10-14,Email,sent,
R841,2024-03-22,Email,sent,
R841,2024-11-29,Email,replied,31
R841,2024-09-06,Email,sent,
R842,2024-07-11,Phone,sent,
R842,2024-04-15,Phone,sent,
R842,2024-07-07,Phone,replied,49
R843,2024-10-02,Email,opened,
R843,2024-03-14,Email,opened,
R843,2024-01-10,Email,sent,
R843,2024-05-02,Email,sent,
R843,2024-08-03,Phone,no_response,
R844,2024-10-16,Phone,sent,
R844,2024-02-09,Phone,clicked,
R844,2024-07-11,Phone,opened,
R844,2024-05-06,Phone,sent,
R844,2024-10-15,Phone,sent,
R845,2024-03-11,Email,clicked,
R845,2024-05-16,Phone,sent,
R845,2024-05-23,Phone,sent,
R845,2024-12-19,Email,sent,
R845,2024-10-25,Phone,declined,
R846,2024-12-10,Email,no_response,
R846,2024-09-25,LinkedIn,no_response,
R846,2024-05-18,Email,opened,
R846,2024-02-21,Phone,opened,
R846,2024-01-17,Email,sent,
R846,2024-06-13,Email,sent,
R847,2024-01-13,Phone,replied,13
R847,2024-07-08,Phone,replied,41
R847,2024-12-05,Email,replied,28
R847,2024-12-18,LinkedIn,opened,
R848,2024-12-27,Phone,no_response,
R848,2024-12-17,LinkedIn,replied,64
R848,2024-09-20,Phone,sent,
R848,2024-11-07,Phone,sent,
R848,2024-08-08,Phone,opened,
R849,2024-04-13,Phone,sent,
R849,2024-12-04,LinkedIn,no_response,
R849,2024-07-16,LinkedIn,sent,
R849,2024-10-26,Phone,opened,
R849,2024-12-24,LinkedIn,opened,
R849,2024-06-17,Phone,opened,
R850,2024-05-28,Email,sent,
R850,2024-09-05,Phone,replied,19
R850,2024-09-12,Email,sent,
R851,2024-02-11,Email,declined,
R851,2024-07-20,LinkedIn,declined,
R851,2024-08-31,Email,sent,
R851,2024-06-05,Email,replied,72
R851,2024-10-12,Phone,opened,
R851,2024-10-08,Email,opened,
R851,2024-08-25,Email,clicked,
R852,2024-01-19,LinkedIn,opened,
R852,2024-02-22,LinkedIn,sent,
R852,2024-03-25,LinkedIn,replied,25
R853,2024-09-29,LinkedIn,opened,
R853,2024-12-25,LinkedIn,sent,
R853,2024-07-31,LinkedIn,clicked,
R853,2024-12-26,LinkedIn,clicked,
R853,2024-04-13,LinkedIn,opened,
R854,2024-07-10,Email,sent,
R854,2024-06-25,Phone,sent,
R854,2024-05-26,Email,sent,
R854,2024-03-21,Email,opened,
R855,2024-07-11,Phone,replied,38
R855,2024-02-06,LinkedIn,sent,
R855,2024-11-21,LinkedIn,sent,
R855,2024-06-02,Phone,no_response,
R855,2024-05-09,Phone,sent,
R855,2024-02-28,LinkedIn,sent,
R856,2024-08-11,Email,opened,
R856,2024-09-05,Email,declined,
R856,2024-08-27,Email,declined,
R856,2024-10-19,Email,declined,
R856,2024-10-13,Phone,sent,
R856,2024-07-22,Email,no_response,
R857,2024-04-08,Phone,sent,
R857,2024-12-15,Email,sent,
R857,2024-06-24,Email,sent,
R857,2024-09-18,Email,sent,
R858,2024-09-27,LinkedIn,sent,
R858,2024-05-22,Phone,opened,
R858,2024-07-07,Email,opened,
R858,2024-09-28,Email,sent,
R858,2024-01-20,LinkedIn,declined,
R858,2024-11-28,Email,scheduled,
R859,2024-10-26,LinkedIn,sent,
R859,2024-02-15,Phone,sent,
R859,2024-04-04,Email,sent,
R859,2024-03-04,Email,sent,
R859,2024-05-10,Email,replied,3
R859,2024-01-09,Phone,sent,
R859,2024-07-21,Email,sent,
R860,2024-10-24,LinkedIn,sent,
R860,2024-06-22,Email,replied,2
R860,2024-03-13,Email,sent,
R860,2024-03-24,Email,declined,
R860,2024-02-28,Email,sent,
R861,2024-01-21,Email,declined,
R861,2024-06-05,Email,replied,5
R861,2024-11-14,Email,opened,
R861,2024-11-24,Email,no_response,
R861,2024-03-01,Phone,scheduled,
R862,2024-03-04,Email,replied,61
R862,2024-11-20,Email,replied,20
R862,2024-06-16,Email,sent,
R862,2024-07-21,Phone,opened,
R862,2024-05-08,LinkedIn,replied,38
R862,2024-09-01,Phone,sent,
R862,2024-04-15,Email,replied,36
R863,2024-11-16,Email,opened,
R863,2024-05-01,Email,opened,
R863,2024-11-13,Email,clicked,
R863,2024-06-30,Phone,no_response,
R863,2024-04-12,Phone,sent,
R863,2024-11-11,Phone,sent,
R864,2024-10-28,Email,scheduled,
R864,2024-09-17,Email,replied,46
R864,2024-04-22,LinkedIn,opened,
R865,2024-03-10,Email,sent,
R865,2024-06-08,Phone,sent,
R865,2024-08-27,Phone,replied,37
R865,2024-01-11,LinkedIn,sent,
R865,2024-05-17,Email,opened,
R865,2024-06-15,Phone,sent,
R866,2024-09-03,Email,sent,
R866,2024-12-19,Email,sent,
R866,2024-01-31,Email,sent,
R866,2024-01-12,Email,declined,
R866,2024-08-30,Email,sent,
R867,2024-04-17,Email,sent,
R867,2024-12-01,Email,sent,
R867,2024-11-18,Email,replied,54
R867,2024-07-12,Email,clicked,
R868,2024-11-03,LinkedIn,sent,
R868,2024-05-12,LinkedIn,sent,
R868,2024-10-07,LinkedIn,opened,
R869,2024-10-17,Phone,replied,21
R869,2024-06-11,Phone,sent,
R869,2024-10-04,Email,sent,
R869,2024-07-21,Phone,declined,
R870,2024-04-05,Email,opened,
R870,2024-08-10,LinkedIn,opened,
R870,2024-08-24,Email,sent,
R871,2024-04-26,Phone,sent,
R871,2024-07-10,LinkedIn,sent,
R871,2024-10-02,LinkedIn,sent,
R871,2024-04-15,LinkedIn,replied,21
R871,2024-01-04,LinkedIn,sent,
R872,2024-01-18,LinkedIn,scheduled,
R872,2024-11-02,LinkedIn,opened,
R872,2024-01-20,Phone,sent,
R872,2024-05-01,LinkedIn,replied,70
R872,2024-05-16,Email,declined,
R872,2024-03-20,Email,replied,60
R872,2024-06-02,Phone,sent,
R873,2024-12-23,LinkedIn,sent,
R873,2024-01-25,LinkedIn,sent,
R873,2024-06-17,Phone,sent,
R873,2024-02-28,LinkedIn,sent,
R874,2024-10-27,Email,no_response,
R874,2024-02-10,LinkedIn,sent,
R874,2024-02-07,Email,replied,36
R874,2024-04-26,Email,opened,
R875,2024-10-01,LinkedIn,clicked,
R875,2024-09-26,Phone,sent,
R875,2024-05-06,LinkedIn,sent,
R875,2024-01-03,LinkedIn,no_response,
R875,2024-10-19,LinkedIn,sent,
R876,2024-01-16,Email,declined,
R876,2024-09-21,Email,opened,
R876,2024-08-26,Phone,no_response,
R877,2024-09-19,LinkedIn,no_response,
R877,2024-05-13,Phone,sent,
R877,2024-07-31,LinkedIn,clicked,
R877,2024-01-15,Email,sent,
R877,2024-11-23,LinkedIn,opened,
R878,2024-12-25,LinkedIn,sent,
R878,2024-05-08,Email,sent,
R878,2024-12-17,LinkedIn,sent,
R878,2024-05-01,LinkedIn,replied,11
R878,2024-08-28,LinkedIn,opened,
R879,2024-04-24,Email,replied,31
R879,2024-07-15,Email,sent,
R879,2024-08-09,Email,clicked,
R879,2024-08-01,Email,sent,
R879,2024-03-20,Email,sent,
R879,2024-09-19,Email,no_response,
R880,2024-05-14,LinkedIn,replied,37
R880,2024-11-01,Phone,sent,
R880,2024-08-29,Phone,replied,60
R880,2024-10-29,Phone,no_response,
R880,2024-09-26,Phone,replied,61
R881,2024-10-13,Email,opened,
R881,2024-02-19,Email,replied,67
R881,2024-07-07,Email,replied,29
R881,2024-10-23,Phone,sent,
R881,2024-01-14,Phone,sent,
R881,2024-08-19,Email,sent,
R882,2024-09-17,Email,opened,
R882,2024-07-10,Phone,no_response,
R882,2024-07-21,Phone,declined,
R883,2024-09-17,Email,scheduled,
R883,2024-04-22,Phone,sent,
R883,2024-12-17,Email,sent,
R884,2024-02-05,Email,sent,
R884,2024-03-19,Email,no_response,
R884,2024-10-01,LinkedIn,sent,
R884,2024-10-04,Email,sent,
R884,2024-06-10,Phone,opened,
R884,2024-11-07,Phone,sent,
R885,2024-01-17,Email,sent,
R885,2024-07-22,Email,sent,
R885,2024-01-17,Email,replied,67
R885,2024-07-20,Phone,sent,
R885,2024-07-28,Email,no_response,
R885,2024-03-18,Email,sent,
R885,2024-02-25,LinkedIn,no_response,
R886,2024-03-20,Phone,opened,
R886,2024-11-01,Phone,no_response,
R886,2024-02-27,Phone,no_response,
R886,2024-01-18,Phone,opened,
R886,2024-07-26,Phone,replied,71
R887,2024-05-14,LinkedIn,opened,
R887,2024-11-27,Phone,scheduled,
R887,2024-01-10,Email,sent,
R888,2024-03-09,Phone,replied,67
R888,2024-12-06,Email,no_response,
R888,2024-03-23,Email,sent,
